line,word
241,it
241,in
241,my
241,codpiece
241,when
241,i
241,sent
241,these
241,tights
241,to
241,the
241,laundry
242,gosh
242,a
242,thousand
242,pounds
242,just
242,loose
242,in
242,your
242,tights
242,that
242,is
242,flash
242,ok
242,hand
242,it
242,over
242,thanks
242,bye
243,well
243,goodbye
243,indeed
243,bye
243,ma'am
243,goodbye
243,melchett
243,goodbye
243,nursie
243,byeee
244,silly
244,old
244,edmund
244,he
244,was
244,completely
244,fooled
244,that
244,was
244,a
244,brilliant
244,joke
244,melchy
245,brilliant
245,ma'am
246,and
246,now
246,i'm
246,going
246,to
246,have
246,you
246,executed
247,majesty
248,it's
248,for
248,taking
248,the
248,mickey
248,out
248,of
248,my
248,beloved
248,edmund
248,so
248,cruelly
248,i'm
248,gonna
248,knock
248,your
248,block
248,off
249,but
249,majesty
249,i
249,only
249,intended
249,to
249,please
249,oh
249,please
249,i
249,so
249,want
249,to
249,live
250,ooh
251,ah
252,praise
252,the
252,lord
252,for
252,the
252,gift
252,of
252,laughter
253,right
253,balders
253,i've
253,lost
253,the
253,money
253,i'm
253,going
253,to
253,have
253,to
253,run
253,away
254,why
254,my
254,lord
255,to
255,avoid
255,these
255,monks
255,of
255,course
256,no
256,point
256,the
256,black
256,bank's
256,got
256,branches
256,everywhere
257,oh
257,damn
257,if
257,i
257,die
257,baldrick
257,do
257,you
257,think
257,people
257,would
257,remember
257,me
258,yeah
258,of
258,course
258,they
258,would
259,yes
259,i
259,suppose
259,so
260,yeah
260,people
260,would
260,always
260,be
260,slapping
260,each
260,other
260,on
260,the
260,shoulders
260,and
260,laughing
260,and
260,saying
260,do
260,you
260,remember
260,old
260,privy
260,breath
261,do
261,people
261,call
261,me
261,privy
261,breath
262,yeah
262,the
262,ones
262,who
262,like
262,you
263,am
263,i
263,then
263,not
263,popular
264,erm
264,well
264,put
264,it
264,this
264,way
264,when
264,people
264,slip
264,in
264,what
264,dogs
264,have
264,left
264,in
264,the
264,street
264,they
264,do
264,tend
264,to
264,say
264,whoops
264,i've
264,trod
264,on
264,an
264,edmund
265,bloody
265,cheek
265,i'll
265,show
265,them
266,what
266,have
266,you
266,got
266,a
266,plan
266,my
266,lord
267,yes
267,i
267,have
267,and
267,it's
267,so
267,cunning
267,you
267,could
267,brush
267,your
267,teeth
267,with
267,it
267,all
267,i
267,need
267,is
267,some
267,feathers
267,a
267,dress
267,some
267,oil
267,an
267,easel
267,some
267,sleeping
267,draught
267,lots
267,of
267,paper
267,a
267,prostitute
267,and
267,the
267,best
267,portrait
267,painter
267,in
267,england
268,i'll
268,get
268,them
268,right
268,away
268,my
268,lord
269,my
269,lord
269,the
269,most
269,famous
269,painter
269,in
269,england
269,mr
269,leonardo
269,acropolis
270,right
270,are
270,you
270,any
270,good
271,no
271,i
271,am
271,a
271,genius
272,well
272,you'd
272,better
272,be
272,or
272,you're
272,dead
273,right
273,in
273,the
273,bedroom
273,beardface
273,baldrick
273,get
273,the
273,door
274,my
274,lord
275,my
275,lord
275,the
275,bishop
275,of
275,bath
275,and
275,wells
276,the
276,time
276,has
276,come
276,blackadder
277,oh
277,hello
277,bish
278,the
278,black
278,monks
278,will
278,have
278,their
278,money
278,or
278,i
278,will
278,have
278,my
278,fun
279,you
279,enjoy
279,your
279,work
279,don't
279,you
280,bits
280,of
280,it
280,yeah
281,the
281,violent
281,bits
282,yes
282,you
282,see
282,i
282,am
282,a
282,colossal
282,pervert
282,no
282,form
282,of
282,sexual
282,depravity
282,is
282,too
282,low
282,for
282,me
282,animal
282,vegetable
282,or
282,mineral
282,i'll
282,do
282,anything
282,to
282,anything
283,fine
283,words
283,for
283,a
283,bishop
283,it's
283,nice
283,to
283,hear
283,the
283,church
283,speaking
283,out
283,for
283,a
283,change
283,on
283,social
283,issues
284,have
284,you
284,got
284,the
284,money
285,nope
286,good
286,i
286,hate
286,it
286,when
286,people
286,pay
286,up
286,say
286,your
286,prayers
286,blackadder
286,it's
286,poker
286,time
287,fine
287,are
287,you
287,ever
287,concerned
287,that
287,people
287,might
287,find
287,you
287,out
288,no
288,no
288,no
288,i
288,kill
288,i
288,maim
288,i
288,fornicate
288,but
288,as
288,far
288,as
288,my
288,flock
288,is
288,concerned
288,my
288,only
288,vice
288,is
288,a
288,little
288,tibble
288,before
288,evensong
288,oh
288,thank
288,you
288,bend
288,over
288,blackadder
289,this
289,is
289,where
289,you
289,get
289,drugged
289,by
289,god
290,no
290,by
290,baldrick
290,actually
290,but
290,the
290,effect
290,is
290,much
290,the
290,same
291,wakey
291,wakey
291,bish
291,dear
291,me
291,you
291,clerics
291,really
291,are
291,sluggerbeds
292,where
292,am
292,i
292,i
292,remember
292,drugged
293,that's
293,right
294,you
294,should
294,have
294,killed
294,me
294,while
294,you
294,had
294,the
294,chance
294,you
294,have
294,looked
294,in
294,wonder
294,at
294,your
294,last
294,dawn
294,blackadder
295,well
295,i'm
295,not
295,sure
295,about
295,that
295,i
295,did
295,wonder
295,though
295,what
295,people
295,who
295,saw
295,this
295,might
295,think
296,heavens
296,above
296,what
296,creatures
296,from
296,hell
296,are
296,those
297,they
297,make
297,an
297,interesting
297,couple
297,don't
297,they
297,i
297,think
297,you
297,probably
297,recognise
297,this
297,huge
297,sweating
297,mound
297,of
297,blubber
297,here
297,eh
297,fatso
298,there's
298,no
298,point
298,anyway
298,we
298,have
298,the
298,peliminary
298,sketches
298,we'll
298,soon
298,bang
298,off
298,a
298,couple
298,of
298,copies
298,let's
298,see
298,one
298,for
298,the
298,queen
298,one
298,for
298,the
298,archbishop
298,a
298,couple
298,kept
298,aside
298,perhaps
298,to
298,form
298,the
298,basis
298,of
298,an
298,exciting
298,exhibition
298,of
298,a
298,challenging
298,young
298,artist's
298,work
299,by
299,the
299,horns
299,of
299,beelzebub
299,how
299,did
299,you
299,get
299,me
299,into
299,that
299,position
300,it's
300,beautifully
300,framed
300,don't
300,you
300,think
300,which
300,is
300,ironic
300,really
300,because
300,that's
300,exactly
300,what's
300,happened
300,to
300,you
301,you
301,fiend
301,never
301,have
301,i
301,encountered
301,such
301,corrupt
301,and
301,foul
301,minded
301,perversity
301,have
301,you
301,ever
301,considered
301,a
301,career
301,in
301,the
301,church
302,no
302,i
302,could
302,never
302,get
302,used
302,to
302,the
302,underwear
303,what
303,i
303,could
303,use
303,though
303,is
303,let's
303,say
303,eleven
303,hundred
303,pounds
303,to
303,buy
303,back
303,my
303,house
303,four
303,thousand
303,pounds
303,to
303,cover
303,some
303,sundry
303,expenses
303,ten
303,shillings
303,for
303,the
303,two
303,doors
303,and
303,let's
303,say
303,throppence
303,for
303,a
303,celebratory
303,slapper
303,binge
303,at
303,mrs
303,miggins
303,pie
303,shop
304,yes
304,yes
304,but
304,first
304,one
304,question
304,who
304,is
304,this
304,second
304,figure
304,who
304,could
304,you
304,have
304,got
304,to
304,have
304,performed
304,such
304,deeds
304,to
304,have
304,gone
304,lower
304,than
304,man
304,has
304,ever
304,gone
304,to
304,have
304,plunged
304,the
304,depths
304,of
304,degradation
304,just
304,in
304,order
304,to
304,save
304,your
304,filthy
304,life
305,ah
305,percy
305,may
305,i
305,introduce
305,his
305,grace
305,the
305,bishop
305,of
305,bath
305,and
305,wells
305,your
305,grace
305,lord
305,percy
305,percy
305,heir
305,to
305,the
305,duchy
305,of
305,northumberland
306,hello
306,it
306,was
306,lovely
306,working
306,with
306,you
